ticker,title,event_ticker,market_type,status,result,outcome,created_time,open_time,close_time,settlement_ts,volume_fp,liquidity_dollars,open_interest_fp,resolution_month,source,liquidity_proxy,liquidity_bucket,stratum,sample_seed,liquidity_proxy_column
KXNFLFIRSTTD-25SEP28BALKC-BALDHOPKINS10,Baltimore at Kansas City: First Touchdown Scorer: DeAndre Hopkins,KXNFLFIRSTTD-25SEP28BALKC,binary,finalized,no,0.0,2025-09-27T19:44:43.584806Z,2025-09-27 19:49:00+00:00,2025-09-29 14:29:49.709668+00:00,2025-09-29T14:35:50.115375Z,4606.0,0.0,0.0,2025-09,historical,4606.0,mid,2025-09__mid,20260409,volume_fp
KXSOUTHPARKMENTION-25SEP24-DKNG,What will any South Park character say during South Park Season 27 Episode 5 on September 24th?,KXSOUTHPARKMENTION-25SEP24,binary,finalized,no,0.0,2025-09-24T18:43:35.911398Z,2025-09-24 19:00:00+00:00,2025-09-25 03:32:03.404855+00:00,2025-09-25T04:02:06.777357Z,7529.0,0.0,0.0,2025-09,historical,7529.0,mid,2025-09__mid,20260409,volume_fp
KXTOP10BILLBOARDSPOTSSC-25-1,"How many spots on the Billboard Hot 100's top 10 will Sabrina Carpenter have by Sep 13, 2025?",KXTOP10BILLBOARDSPOTSSC-25,binary,finalized,no,0.0,2025-08-28T15:25:05.878238Z,2025-08-28 15:45:00+00:00,2025-09-09 14:32:38.911242+00:00,2025-09-09T15:02:42.777351Z,5106.0,0.0,0.0,2025-09,historical,5106.0,mid,2025-09__mid,20260409,volume_fp
KXVANCEMENTION-25SEP17-INVS,"What will JD Vance say during Visit to the Manufacturing Facility in Howell, Michigan on September 17th?",KXVANCEMENTION-25SEP17,binary,finalized,no,0.0,2025-09-16T16:31:40.117593Z,2025-09-16 17:30:00+00:00,2025-09-17 20:32:29.096455+00:00,2025-09-17T21:02:32.892429Z,971.0,0.0,0.0,2025-09,historical,971.0,mid,2025-09__mid,20260409,volume_fp
KXNCAAFSPREAD-25OCT11SJSUWYO-WYO9,Wyoming wins by over 9.5 points?,KXNCAAFSPREAD-25OCT11SJSUWYO,binary,finalized,no,0.0,2025-10-08T17:17:43.494507Z,2025-10-08 17:21:00+00:00,2025-10-12 05:08:58.883326+00:00,2025-10-12T05:14:58.752567Z,0.0,0.0,0.0,2025-10,historical,0.0,all,2025-10__all,20260409,volume_fp
KXNFL2TD-25OCT12ARIIND-ARIEDEMERCADO31,Arizona at Indianapolis: Two or More Touchdowns Scorer: Emari Demercado,KXNFL2TD-25OCT12ARIIND,binary,finalized,no,0.0,2025-10-10T23:36:51.803169Z,2025-10-10 23:41:00+00:00,2025-10-12 20:40:43.240887+00:00,2025-10-12T20:46:43.476792Z,0.0,0.0,0.0,2025-10,historical,0.0,all,2025-10__all,20260409,volume_fp
KXNFLRECYDS-25OCT12NENO-NEAHOOPER81-50,Austin Hooper records 50+ receiving yards,KXNFLRECYDS-25OCT12NENO,binary,finalized,no,0.0,2025-10-11T02:43:21.671157Z,2025-10-11 02:47:00+00:00,2025-10-12 20:55:03.599078+00:00,2025-10-12T21:01:03.868043Z,0.0,0.0,0.0,2025-10,historical,0.0,all,2025-10__all,20260409,volume_fp
KXATPMATCH-25OCT02RINMED-RIN,Will Arthur Rinderknech win the Rinderknech vs Medjedovic match?,KXATPMATCH-25OCT02RINMED,binary,finalized,yes,1.0,2025-10-01T22:00:55.633945Z,2025-10-01 22:05:00+00:00,2025-10-02 14:31:19.086668+00:00,2025-10-02T14:36:24.987839Z,89072.0,0.0,0.0,2025-10,historical,89072.0,high,2025-10__high,20260409,volume_fp
KXBTCMAX125-1-26-AUG31-124999.99,When will Bitcoin hit $125k?,KXBTCMAX125-1,binary,finalized,yes,1.0,2025-08-10T18:30:26.82911Z,2025-08-10 19:00:00+00:00,2025-10-05 05:25:51.172072+00:00,2025-10-05T06:26:53.358769Z,296721.0,0.0,0.0,2025-10,historical,296721.0,high,2025-10__high,20260409,volume_fp
KXEPLGAME-25OCT26BOUNFO-BOU,Bournemouth vs Nottingham Winner?,KXEPLGAME-25OCT26BOUNFO,binary,finalized,yes,1.0,2025-10-12T00:00:51.960238Z,2025-10-12 00:05:00+00:00,2025-10-26 15:55:34.452138+00:00,2025-10-26T16:04:54.417365Z,475905.0,0.0,0.0,2025-10,historical,475905.0,high,2025-10__high,20260409,volume_fp
KXMAMDANIMENTION-25OCT16-SHUT,What will Zohran Mamdani say during The Story with Martha MacCallum on October 15th?,KXMAMDANIMENTION-25OCT16,binary,finalized,no,0.0,2025-10-14T15:31:04.945477Z,2025-10-14 18:00:00+00:00,2025-10-15 20:10:21.984725+00:00,2025-10-15T20:40:26.066199Z,17213.0,0.0,0.0,2025-10,historical,17213.0,high,2025-10__high,20260409,volume_fp
KXMLBTOTAL-25OCT11CHCMIL-7,Chicago C vs Milwaukee (Game 5) Total Runs?,KXMLBTOTAL-25OCT11CHCMIL,binary,finalized,no,0.0,2025-10-10T08:47:27.563051Z,2025-10-10 08:52:00+00:00,2025-10-12 02:54:53.678428+00:00,2025-10-12T03:00:53.784276Z,31422.0,0.0,0.0,2025-10,historical,31422.0,high,2025-10__high,20260409,volume_fp
KXNBASPREAD-25OCT24GSWPOR-GSW1,Golden State wins by over 1.5 Points?,KXNBASPREAD-25OCT24GSWPOR,binary,finalized,no,0.0,2025-10-24T01:46:59.978946Z,2025-10-24 01:51:00+00:00,2025-10-25 04:56:27.996617+00:00,2025-10-25T05:09:13.235095Z,32625.0,0.0,0.0,2025-10,historical,32625.0,high,2025-10__high,20260409,volume_fp
KXNCAAFGAME-25OCT04UNLVWYO-WYO,UNLV at Wyoming Winner?,KXNCAAFGAME-25OCT04UNLVWYO,binary,finalized,no,0.0,2025-09-26T21:51:32.69253Z,2025-09-26 21:56:00+00:00,2025-10-05 02:45:01.454617+00:00,2025-10-05T02:51:01.385163Z,107916.0,0.0,0.0,2025-10,historical,107916.0,high,2025-10__high,20260409,volume_fp
KXNCAAFSPREAD-25OCT11SCARLSU-LSU7,LSU wins by over 7.5 points?,KXNCAAFSPREAD-25OCT11SCARLSU,binary,finalized,yes,1.0,2025-10-08T17:17:53.073436Z,2025-10-08 17:21:00+00:00,2025-10-12 04:16:54.559247+00:00,2025-10-12T04:22:54.763291Z,16726.0,0.0,0.0,2025-10,historical,16726.0,high,2025-10__high,20260409,volume_fp
KXNFLGAME-25OCT20HOUSEA-HOU,Houston at Seattle Winner?,KXNFLGAME-25OCT20HOUSEA,binary,finalized,no,0.0,2025-10-08T18:54:41.163991Z,2025-10-08 18:59:00+00:00,2025-10-21 05:29:49.653184+00:00,2025-10-21T05:35:50.570655Z,13224110.0,0.0,0.0,2025-10,historical,13224110.0,high,2025-10__high,20260409,volume_fp
KXNFLPASSYDS-25OCT20TBDET-TBBMAYFIELD6-175,Baker Mayfield records 175+ passing yards,KXNFLPASSYDS-25OCT20TBDET,binary,finalized,yes,1.0,2025-10-17T23:45:20.464445Z,2025-10-17 23:49:00+00:00,2025-10-21 02:40:04.066819+00:00,2025-10-21T02:46:16.853084Z,10612.0,0.0,0.0,2025-10,historical,10612.0,high,2025-10__high,20260409,volume_fp
KXNFLSPREAD-25OCT26NYJCIN-NYJ10,New York J wins by over 10.5 points?,KXNFLSPREAD-25OCT26NYJCIN,binary,finalized,no,0.0,2025-10-21T19:22:21.614201Z,2025-10-21 19:27:00+00:00,2025-10-26 20:37:51.102111+00:00,2025-10-26T20:43:51.385196Z,604370.0,0.0,0.0,2025-10,historical,604370.0,high,2025-10__high,20260409,volume_fp
KXNFLTOTAL-25OCT19PHIMIN-37,Philadelphia at Minnesota: Total Points Total Points?,KXNFLTOTAL-25OCT19PHIMIN,binary,finalized,yes,1.0,2025-10-13T22:32:37.954891Z,2025-10-13 22:37:00+00:00,2025-10-19 20:34:57.662998+00:00,2025-10-19T20:41:04.168875Z,9138.0,0.0,0.0,2025-10,historical,9138.0,high,2025-10__high,20260409,volume_fp
KXNFLTOTAL-25OCT20TBDET-61,Tampa Bay at Detroit: Total Points Total Points?,KXNFLTOTAL-25OCT20TBDET,binary,finalized,no,0.0,2025-10-13T22:32:48.050207Z,2025-10-13 22:37:00+00:00,2025-10-21 02:39:52.946551+00:00,2025-10-21T02:45:53.781808Z,27545.0,0.0,0.0,2025-10,historical,27545.0,high,2025-10__high,20260409,volume_fp
KXNFLTOTAL-25OCT26TENIND-50,Tennessee at Indianapolis: Total Points,KXNFLTOTAL-25OCT26TENIND,binary,finalized,yes,1.0,2025-10-21T19:22:35.269755Z,2025-10-21 19:27:00+00:00,2025-10-26 23:37:29.691561+00:00,2025-10-26T23:43:29.275307Z,118076.0,0.0,0.0,2025-10,historical,118076.0,high,2025-10__high,20260409,volume_fp
KXNHLGAME-25OCT18FLABUF-FLA,Florida vs Buffalo Winner?,KXNHLGAME-25OCT18FLABUF,binary,finalized,no,0.0,2025-10-16T04:36:34.229174Z,2025-10-16 08:40:00+00:00,2025-10-18 20:44:28.985992+00:00,2025-10-18T20:53:49.874017Z,218319.0,0.0,0.0,2025-10,historical,218319.0,high,2025-10__high,20260409,volume_fp
KXECBMENTION-25OCT31-CRED,What will Christine Lagarde say during ECB Governing Council Press Conference on October 30th?,KXECBMENTION-25OCT31,binary,finalized,yes,1.0,2025-10-28T01:29:51.465546Z,2025-10-28 02:00:00+00:00,2025-10-31 00:12:38.567439+00:00,2025-10-31T00:42:41.888755Z,474.0,0.0,0.0,2025-10,historical,474.0,low,2025-10__low,20260409,volume_fp
KXNASCARRACE-BANOAR25-JOBE,Bank of America ROVAL 400Winner,KXNASCARRACE-BANOAR25,binary,finalized,no,0.0,2025-09-29T22:00:51.549185Z,2025-09-29 22:05:00+00:00,2025-10-05 22:20:35.932723+00:00,2025-10-05T22:25:39.421392Z,45.0,0.0,0.0,2025-10,historical,45.0,low,2025-10__low,20260409,volume_fp
KXNBASPREAD-25OCT24SASNOP-SAS18,San Antonio wins by over 18.5 Points?,KXNBASPREAD-25OCT24SASNOP,binary,finalized,no,0.0,2025-10-24T01:46:43.807264Z,2025-10-24 01:51:00+00:00,2025-10-25 03:46:59.196952+00:00,2025-10-25T03:52:59.618108Z,710.0,0.0,0.0,2025-10,historical,710.0,low,2025-10__low,20260409,volume_fp
KXNCAAFSPREAD-25OCT18BAYTCU-BAY4,Baylor wins by over 4.5 points?,KXNCAAFSPREAD-25OCT18BAYTCU,binary,finalized,no,0.0,2025-10-13T21:28:36.329362Z,2025-10-13 21:32:00+00:00,2025-10-18 23:11:20.375943+00:00,2025-10-18T23:30:25.863363Z,684.0,0.0,0.0,2025-10,historical,684.0,low,2025-10__low,20260409,volume_fp
KXNCAAFSPREAD-25OCT18UNLVBSU-BSU3,Boise St. wins by over 3.5 points?,KXNCAAFSPREAD-25OCT18UNLVBSU,binary,finalized,yes,1.0,2025-10-13T21:29:08.707419Z,2025-10-13 21:32:00+00:00,2025-10-18 23:50:36.380415+00:00,2025-10-18T23:56:36.246362Z,424.0,0.0,0.0,2025-10,historical,424.0,low,2025-10__low,20260409,volume_fp
KXNCAAFTOTAL-25OCT11M-OHAKR-43,Miami (OH) at Akron: Total Points Total Points?,KXNCAAFTOTAL-25OCT11M-OHAKR,binary,finalized,no,0.0,2025-10-08T17:17:01.570367Z,2025-10-08 17:20:00+00:00,2025-10-11 20:11:01.852846+00:00,2025-10-11T20:17:01.953495Z,610.0,0.0,0.0,2025-10,historical,610.0,low,2025-10__low,20260409,volume_fp
KXNCAAFTOTAL-25OCT25BALLNIU-44,Ball St. at Northern Illinois: Total Points Total Points?,KXNCAAFTOTAL-25OCT25BALLNIU,binary,finalized,no,0.0,2025-10-21T15:35:06.630968Z,2025-10-21 15:38:00+00:00,2025-10-25 23:12:13.228807+00:00,2025-10-25T23:18:47.994445Z,330.0,0.0,0.0,2025-10,historical,330.0,low,2025-10__low,20260409,volume_fp
KXNCAAFTOTAL-25OCT25ILLWASH-61,Illinois at Washington: Total Points Total Points?,KXNCAAFTOTAL-25OCT25ILLWASH,binary,finalized,yes,1.0,2025-10-21T15:34:54.086153Z,2025-10-21 15:38:00+00:00,2025-10-25 23:44:27.543661+00:00,2025-10-25T23:50:32.783465Z,406.0,0.0,0.0,2025-10,historical,406.0,low,2025-10__low,20260409,volume_fp
KXNCAAFTOTAL-25OCT25WMUM-OH-47,Western Michigan at Miami (OH): Total Points Total Points?,KXNCAAFTOTAL-25OCT25WMUM-OH,binary,finalized,no,0.0,2025-10-21T15:35:04.647938Z,2025-10-21 15:38:00+00:00,2025-10-25 23:21:31.551421+00:00,2025-10-25T23:28:19.186913Z,300.0,0.0,0.0,2025-10,historical,300.0,low,2025-10__low,20260409,volume_fp
KXNFLSPREAD-25OCT05LVIND-LV2,Las Vegas wins by over 2.5 points?,KXNFLSPREAD-25OCT05LVIND,binary,finalized,no,0.0,2025-09-30T23:17:45.33616Z,2025-09-30 23:22:00+00:00,2025-10-05 20:35:15.302077+00:00,2025-10-05T20:42:42.375867Z,10.0,0.0,0.0,2025-10,historical,10.0,low,2025-10__low,20260409,volume_fp
KXNFLSPREAD-25OCT19INDLAC-LAC4,Los Angeles C wins by over 4.5 points?,KXNFLSPREAD-25OCT19INDLAC,binary,finalized,no,0.0,2025-10-13T22:32:32.697574Z,2025-10-13 22:37:00+00:00,2025-10-19 23:30:09.723835+00:00,2025-10-19T23:37:52.193481Z,738.0,0.0,0.0,2025-10,historical,738.0,low,2025-10__low,20260409,volume_fp
KXNFLWINS-GB-25B-T2,Will the Green Bay pro football team win more than 2 times this season?,KXNFLWINS-GB-25B,binary,finalized,yes,1.0,2025-08-28T04:27:35.538301Z,2025-08-28 14:00:00+00:00,2025-10-13 14:55:42.609636+00:00,2025-10-13T15:01:42.881443Z,1.0,0.0,0.0,2025-10,historical,1.0,low,2025-10__low,20260409,volume_fp
KXEARNINGSMENTIONBAC-25OCT15-TARF,What will Bank of America Corporation say during their next earnings call?,KXEARNINGSMENTIONBAC-25OCT15,binary,finalized,yes,1.0,2025-09-17T01:34:53.755865Z,2025-09-17 02:00:00+00:00,2025-10-15 17:05:03.006184+00:00,2025-10-15T17:35:07.063883Z,2776.0,0.0,0.0,2025-10,historical,2776.0,mid,2025-10__mid,20260409,volume_fp
KXLCKAHRIPICK-25,Will Ahri be picked in the LCK finals in 2025?,KXLCKAHRIPICK-25,binary,finalized,no,0.0,2025-08-13T17:35:40.568293Z,2025-08-13 20:45:00+00:00,2025-10-06 02:15:18.448179+00:00,2025-10-06T02:45:21.286635Z,3145.0,0.0,0.0,2025-10,historical,3145.0,mid,2025-10__mid,20260409,volume_fp
KXMLBTOTAL-25OCT17TORSEA-13,Toronto vs Seattle (Game 5) Total Runs?,KXMLBTOTAL-25OCT17TORSEA,binary,finalized,no,0.0,2025-10-16T04:20:46.571695Z,2025-10-16 04:25:00+00:00,2025-10-18 01:14:49.777358+00:00,2025-10-18T01:24:44.477796Z,792.0,0.0,0.0,2025-10,historical,792.0,mid,2025-10__mid,20260409,volume_fp
KXMLBWINS-CHC-25-T80,Will the Chicago C pro baseball team win more than 80 times this season?,KXMLBWINS-CHC-25,binary,finalized,yes,1.0,2025-05-20T20:09:48.551518Z,2025-05-21 14:00:00+00:00,2025-10-01 02:33:06.877553+00:00,2025-10-01T02:38:09.894089Z,6128.0,0.0,0.0,2025-10,historical,6128.0,mid,2025-10__mid,20260409,volume_fp
KXNBASPREAD-25OCT22NOPMEM-MEM7,Memphis wins by over 7.5 Points?,KXNBASPREAD-25OCT22NOPMEM,binary,finalized,no,0.0,2025-10-21T21:45:48.25756Z,2025-10-21 21:50:00+00:00,2025-10-23 03:04:47.695869+00:00,2025-10-23T03:10:48.305892Z,3007.0,0.0,0.0,2025-10,historical,3007.0,mid,2025-10__mid,20260409,volume_fp
KXNBATOTAL-25OCT26MILCLE-240,Milwaukee at Cleveland: Total Points,KXNBATOTAL-25OCT26MILCLE,binary,finalized,no,0.0,2025-10-25T21:30:19.441853Z,2025-10-25 21:33:00+00:00,2025-10-27 01:15:42.739013+00:00,2025-10-27T01:21:42.594026Z,2002.0,0.0,0.0,2025-10,historical,2002.0,mid,2025-10__mid,20260409,volume_fp
KXNCAAFSPREAD-25OCT15DELJVST-DEL1,Delaware wins by over 1.5 points?,KXNCAAFSPREAD-25OCT15DELJVST,binary,finalized,no,0.0,2025-10-13T21:28:21.865249Z,2025-10-13 21:32:00+00:00,2025-10-16 03:45:17.776776+00:00,2025-10-16T03:51:18.069148Z,8998.0,0.0,0.0,2025-10,historical,8998.0,mid,2025-10__mid,20260409,volume_fp
KXNCAAFSPREAD-25OCT18MSUIND-IND20,Indiana wins by over 20.5 points?,KXNCAAFSPREAD-25OCT18MSUIND,binary,finalized,yes,1.0,2025-10-13T21:29:12.507199Z,2025-10-13 21:32:00+00:00,2025-10-18 23:31:20.943434+00:00,2025-10-18T23:37:22.047443Z,8140.0,0.0,0.0,2025-10,historical,8140.0,mid,2025-10__mid,20260409,volume_fp
KXNCAAFSPREAD-25OCT25TXAMLSU-LSU8,LSU wins by over 8.5 points?,KXNCAAFSPREAD-25OCT25TXAMLSU,binary,finalized,no,0.0,2025-10-21T15:35:19.08563Z,2025-10-21 15:38:00+00:00,2025-10-26 04:17:19.335139+00:00,2025-10-26T04:23:19.781905Z,1669.0,0.0,0.0,2025-10,historical,1669.0,mid,2025-10__mid,20260409,volume_fp
KXNCAAFSPREAD-25OCT29JVSTMTU-JVST7,Jacksonville St. wins by over 7.5 points?,KXNCAAFSPREAD-25OCT29JVSTMTU,binary,finalized,no,0.0,2025-10-29T17:55:24.781966Z,2025-10-29 17:59:00+00:00,2025-10-30 03:25:05.858409+00:00,2025-10-30T03:31:06.104684Z,1998.0,0.0,0.0,2025-10,historical,1998.0,mid,2025-10__mid,20260409,volume_fp
KXNCAAFTOTAL-25OCT04ILLPUR-51,Illinois at Purdue: Point Total Total Points?,KXNCAAFTOTAL-25OCT04ILLPUR,binary,finalized,yes,1.0,2025-10-03T18:26:19.38014Z,2025-10-03 18:31:00+00:00,2025-10-04 20:45:31.632008+00:00,2025-10-04T20:51:31.381512Z,2268.0,0.0,0.0,2025-10,historical,2268.0,mid,2025-10__mid,20260409,volume_fp
KXNCAAFTOTAL-25OCT11SCARLSU-37,South Carolina at LSU: Total Points Total Points?,KXNCAAFTOTAL-25OCT11SCARLSU,binary,finalized,no,0.0,2025-10-08T17:17:55.92339Z,2025-10-08 17:21:00+00:00,2025-10-12 04:16:43.500242+00:00,2025-10-12T04:22:43.754221Z,1256.0,0.0,0.0,2025-10,historical,1256.0,mid,2025-10__mid,20260409,volume_fp
KXNCAAFTOTAL-25OCT23USAGAST-53,South Alabama at Georgia St.: Total Points Total Points?,KXNCAAFTOTAL-25OCT23USAGAST,binary,finalized,yes,1.0,2025-10-21T15:34:11.328699Z,2025-10-21 15:38:00+00:00,2025-10-24 03:34:50.473778+00:00,2025-10-24T03:40:50.349122Z,1448.0,0.0,0.0,2025-10,historical,1448.0,mid,2025-10__mid,20260409,volume_fp
KXNFLANYTD-25OCT05HOUBAL-HOUNCOLLINS12,Houston at Baltimore: Anytime Touchdown Scorer: Nico Collins,KXNFLANYTD-25OCT05HOUBAL,binary,finalized,yes,1.0,2025-09-27T19:13:59.811655Z,2025-09-27 19:18:00+00:00,2025-10-05 18:00:24.559712+00:00,2025-10-05T18:06:24.368583Z,5261.0,0.0,0.0,2025-10,historical,5261.0,mid,2025-10__mid,20260409,volume_fp
KXNFLFIRSTTD-25OCT30BALMIA-MIATCONNER80,Baltimore at Miami: First Touchdown Scorer: Tanner Conner,KXNFLFIRSTTD-25OCT30BALMIA,binary,finalized,no,0.0,2025-10-29T00:52:22.871101Z,2025-10-29 00:57:00+00:00,2025-10-31 01:01:05.689219+00:00,2025-10-31T01:07:05.887464Z,1839.0,0.0,0.0,2025-10,historical,1839.0,mid,2025-10__mid,20260409,volume_fp
KXNFLSPREAD-25OCT20TBDET-TB4,Tampa Bay wins by over 4.5 points?,KXNFLSPREAD-25OCT20TBDET,binary,finalized,no,0.0,2025-10-13T22:32:45.013727Z,2025-10-13 22:37:00+00:00,2025-10-21 02:39:54.093463+00:00,2025-10-21T02:45:56.370616Z,1881.0,0.0,0.0,2025-10,historical,1881.0,mid,2025-10__mid,20260409,volume_fp
KXNFLTOTAL-25OCT12CINGB-48,Cincinnati at Green Bay: Total Points Total Points?,KXNFLTOTAL-25OCT12CINGB,binary,finalized,no,0.0,2025-10-08T01:02:18.759369Z,2025-10-08 01:07:00+00:00,2025-10-12 23:34:46.492912+00:00,2025-10-12T23:40:46.386493Z,5268.0,0.0,0.0,2025-10,historical,5268.0,mid,2025-10__mid,20260409,volume_fp
KXNHLTOTAL-25OCT23SJNYR-5,San Jose vs New York R: Total Points,KXNHLTOTAL-25OCT23SJNYR,binary,finalized,yes,1.0,2025-10-22T23:09:58.335817Z,2025-10-22 23:14:00+00:00,2025-10-24 02:10:37.581595+00:00,2025-10-24T02:16:37.302496Z,8507.0,0.0,0.0,2025-10,historical,8507.0,mid,2025-10__mid,20260409,volume_fp
KXPICKLEBALL-MIXEDDOUBLES25OCT07-PARNEW,Will Catherine Parenteau/Riley Newman win the PPA Tour Virginia Beach Cup - Mixed Doubles Winner?,KXPICKLEBALL-MIXEDDOUBLES25OCT07,binary,finalized,no,0.0,2025-10-02T22:14:51.798629Z,2025-10-03 00:00:00+00:00,2025-10-13 15:13:53.522016+00:00,2025-10-13T15:18:56.885229Z,2462.0,0.0,0.0,2025-10,historical,2462.0,mid,2025-10__mid,20260409,volume_fp
KXMSUNIVERSE-26-KUN,Miss Universe 2025 Winner?,KXMSUNIVERSE-26,binary,finalized,no,0.0,2025-10-27T18:58:41.719131Z,2025-10-27 20:00:00+00:00,2025-11-21 06:24:30.638463+00:00,2025-11-21T06:54:33.371264Z,0.0,0.0,0.0,2025-11,historical,0.0,all,2025-11__all,20260409,volume_fp
KXNBA3PT-25NOV28DALLAL-LALLJAMESPF-4,LeBron James records 4+ threes,KXNBA3PT-25NOV28DALLAL,binary,finalized,no,0.0,2025-11-28T06:13:59.829309Z,2025-11-28 06:18:00+00:00,2025-11-29 05:49:34.087862+00:00,2025-11-29T05:55:35.200541Z,0.0,0.0,0.0,2025-11,historical,0.0,all,2025-11__all,20260409,volume_fp
KXNBAAST-25NOV23SASPHX-SASDFOXPG-6,De'Aaron Fox records 6+ assists,KXNBAAST-25NOV23SASPHX,binary,finalized,no,0.0,2025-11-23T08:11:47.366443Z,2025-11-23 08:16:00+00:00,2025-11-24 03:49:39.385692+00:00,2025-11-24T03:55:40.29774Z,0.0,0.0,0.0,2025-11,historical,0.0,all,2025-11__all,20260409,volume_fp
KXNFLREC-25NOV02KCBUF-KCTKELCE87-6,Travis Kelce records 6+ receptions,KXNFLREC-25NOV02KCBUF,binary,finalized,no,0.0,2025-10-31T23:25:59.140415Z,2025-10-31 23:30:00+00:00,2025-11-03 00:51:21.757285+00:00,2025-11-03T00:57:21.822152Z,0.0,0.0,0.0,2025-11,historical,0.0,all,2025-11__all,20260409,volume_fp
KXNFLREC-25NOV09BALMIN-BALDHOPKINS10-3,DeAndre Hopkins records 3+ receptions,KXNFLREC-25NOV09BALMIN,binary,finalized,no,0.0,2025-11-08T01:18:13.322143Z,2025-11-08 01:22:00+00:00,2025-11-09 22:04:45.155998+00:00,2025-11-09T22:10:45.879071Z,0.0,0.0,0.0,2025-11,historical,0.0,all,2025-11__all,20260409,volume_fp
KXNFLREC-25NOV16TBBUF-TBRWHITE1-5,Rachaad White records 5+ receptions,KXNFLREC-25NOV16TBBUF,binary,finalized,no,0.0,2025-11-14T22:10:49.228778Z,2025-11-14 22:15:00+00:00,2025-11-16 21:49:50.686885+00:00,2025-11-16T21:55:50.364238Z,0.0,0.0,0.0,2025-11,historical,0.0,all,2025-11__all,20260409,volume_fp
KXNFLREC-25NOV23PITCHI-PITCAUSTIN19-3,Calvin Austin III records 3+ receptions,KXNFLREC-25NOV23PITCHI,binary,finalized,yes,1.0,2025-11-21T20:39:43.285715Z,2025-11-21 20:44:00+00:00,2025-11-23 21:50:21.984408+00:00,2025-11-23T21:56:22.547571Z,0.0,0.0,0.0,2025-11,historical,0.0,all,2025-11__all,20260409,volume_fp
KXNHLAST-25NOV24FLANSH-FLASJONES3-2,Seth Jones records 2+ assists,KXNHLAST-25NOV24FLANSH,binary,finalized,no,0.0,2025-11-24T22:44:06.311969Z,2025-11-24 22:48:00+00:00,2025-11-25 05:42:42.573079+00:00,2025-11-25T06:13:43.207604Z,0.0,0.0,0.0,2025-11,historical,0.0,all,2025-11__all,20260409,volume_fp
KXNHLAST-25NOV24OTTLA-OTTDBATHERSON19-2,Drake Batherson records 2+ assists,KXNHLAST-25NOV24OTTLA,binary,finalized,no,0.0,2025-11-24T23:59:12.267672Z,2025-11-25 00:03:00+00:00,2025-11-25 05:42:41.479347+00:00,2025-11-25T06:13:42.23415Z,0.0,0.0,0.0,2025-11,historical,0.0,all,2025-11__all,20260409,volume_fp
KXUCLGOAL-25NOV26FCCALM-ALMDKASSA4-1,Damir Kassabulat records 1+ goals,KXUCLGOAL-25NOV26FCCALM,binary,finalized,no,0.0,2025-11-26T17:09:58.01873Z,2025-11-26 17:14:00+00:00,2025-11-26 20:05:28.522726+00:00,2025-11-26T20:36:29.152463Z,0.0,0.0,0.0,2025-11,historical,0.0,all,2025-11__all,20260409,volume_fp
KXUCLGOAL-25NOV26PSGTOT-PSGWPACHO51-1,Willian Pacho records 1+ goals,KXUCLGOAL-25NOV26PSGTOT,binary,finalized,yes,1.0,2025-11-26T19:11:02.485488Z,2025-11-26 19:15:00+00:00,2025-11-26 22:05:10.671455+00:00,2025-11-26T22:36:11.149902Z,0.0,0.0,0.0,2025-11,historical,0.0,all,2025-11__all,20260409,volume_fp
KXBRASILEIROGAME-25NOV09CRUFLU-CRU,Cruzeiro EC MG vs Fluminense FC RJ Winner?,KXBRASILEIROGAME-25NOV09CRUFLU,binary,finalized,no,0.0,2025-11-02T00:07:52.32771Z,2025-11-02 13:00:00+00:00,2025-11-09 21:05:04.141696+00:00,2025-11-09T21:14:24.755089Z,11754.0,0.0,0.0,2025-11,historical,11754.0,high,2025-11__high,20260409,volume_fp
KXFIFAGAME-25NOV13CMRCOD-CMR,Cameroon vs Congo DR Winner?,KXFIFAGAME-25NOV13CMRCOD,binary,finalized,no,0.0,2025-11-10T21:48:21.991504Z,2025-11-10 21:53:00+00:00,2025-11-13 21:10:22.477752+00:00,2025-11-13T21:19:43.003656Z,171920.0,0.0,0.0,2025-11,historical,171920.0,high,2025-11__high,20260409,volume_fp
KXFIFAGAME-25NOV15BIHROU-TIE,Bosnia and Herzegovina vs Romania Winner?,KXFIFAGAME-25NOV15BIHROU,binary,finalized,no,0.0,2025-11-13T18:51:27.757446Z,2025-11-13 18:56:00+00:00,2025-11-15 21:45:05.318683+00:00,2025-11-15T21:54:25.162359Z,21775.0,0.0,0.0,2025-11,historical,21775.0,high,2025-11__high,20260409,volume_fp
KXFIFAGAME-25NOV18MARUGA-MAR,Morocco vs Uganda Winner?,KXFIFAGAME-25NOV18MARUGA,binary,finalized,yes,1.0,2025-11-13T19:43:44.073842Z,2025-11-13 19:48:00+00:00,2025-11-18 21:05:36.144007+00:00,2025-11-18T21:14:56.495229Z,79058.0,0.0,0.0,2025-11,historical,79058.0,high,2025-11__high,20260409,volume_fp
KXMLBSPREAD-25NOV01LADTOR-LAD1,Los Angeles D wins by over 1.5 runs?,KXMLBSPREAD-25NOV01LADTOR,binary,finalized,no,0.0,2025-11-01T03:25:19.717593Z,2025-11-01 03:30:00+00:00,2025-11-02 04:24:42.513573+00:00,2025-11-02T04:30:43.950801Z,104054.0,0.0,0.0,2025-11,historical,104054.0,high,2025-11__high,20260409,volume_fp
